0.0	1.0
0.01	1.0
0.02	0.9999994605183696
0.03	0.9999983854376293
0.04	0.9999967824948764
0.05	0.9999946632261059
0.06	0.9999920428831858
0.07	0.9999889403240956
0.08	0.9999853778772082
0.09	0.9999813811805988
0.1	0.9999769789975343
0.11	0.9999722030094691
0.12	0.9999670875880431
0.13	0.999961669547717
0.14	0.999955987880826
0.15	0.9999500834769637
0.16	0.999943998828707
0.17	0.9999377777258097
0.18	0.9999314649400565
0.19	0.9999251059030504
0.2	0.9999187463792554
0.21	0.9999124321366378
0.22	0.9999062086172863
0.23	0.999900120610376
0.24	0.9998942119298314
0.25	0.9998885250990086
0.26	0.9998831010446639
0.27	0.999877978802415
0.28	0.9998731952358093
0.29	0.9998687847710286
0.3	0.9998647791491284
0.31	0.999861207197609
0.32	0.9998580946229475
0.33	0.9998554638255971
0.34	0.9998533337387753
0.35000000000000003	0.9998517196922049
0.36	0.9998506333017924
0.37	0.9998500823860286
0.38	0.999850070909722
0.39	0.9998505989554649
0.4	0.999851662723039
0.41000000000000003	0.999853254556764
0.42	0.999855363000595
0.43	0.9998579728805674
0.44	0.9998610654140017
0.45	0.999864618344677
0.46	0.9998686061030035
0.47000000000000003	0.9998729999900421
0.48	0.9998777683840425
0.49	0.9998828769680169
0.5	0.9998882889767127
0.51	0.9998939654612022
0.52	0.9998998655691889
0.53	0.9999059468390116
0.54	0.9999121655052312
0.55	0.9999184768135992
0.56	0.9999248353431435
0.5700000000000001	0.9999311953330539
0.58	0.9999375110120088
0.59	0.9999437369275828
0.6	0.9999498282733552
0.61	0.9999557412113729
0.62	0.99996143318764
0.63	0.9999668632383691
0.64	0.9999719922847891
0.65	0.9999767834143827
0.66	0.9999812021465411
0.67	0.9999852166807087
0.68	0.9999887981252471
0.6900000000000001	0.9999919207053592
0.7000000000000001	0.9999945619485854
0.71	0.9999967028465326
0.72	0.9999983279916717
0.73	0.9999994256882233
0.74	0.9999999880363288
0.75	1.0000000109889036
0.76	0.999999494380764
0.77	0.9999984419298145
0.78	0.9999968612102917
0.79	0.9999947635982549
0.8	0.9999921641897144
0.81	0.9999890816919895
0.8200000000000001	0.9999855382890771
0.8300000000000001	0.9999815594819972
0.84	0.9999771739052692
0.85	0.9999724131208365
